52.034393,-0.765937,2.507859
52.034391,-0.765935,2.514350
52.034389,-0.765932,2.522953
52.034387,-0.765929,2.528586
52.034384,-0.765926,2.533868
52.034382,-0.765924,2.538445
52.034379,-0.765921,2.541755
52.034377,-0.765918,2.544056
52.034374,-0.765915,2.545654
52.034372,-0.765913,2.545697
52.034369,-0.765910,2.545838
52.034367,-0.765907,2.545649
52.034364,-0.765904,2.545159
52.034362,-0.765902,2.544013
52.034359,-0.765899,2.543236
52.034357,-0.765896,2.542108
52.034354,-0.765894,2.540845
52.034352,-0.765891,2.539367
52.034349,-0.765888,2.538012
52.034347,-0.765885,2.537002
52.034344,-0.765883,2.536066
52.034342,-0.765880,2.534645
52.034340,-0.765877,2.533332
52.034337,-0.765875,2.531867
52.034335,-0.765872,2.530609
52.034332,-0.765869,2.529218
52.034330,-0.765867,2.527698
52.034327,-0.765864,2.526323
52.034325,-0.765861,2.525012
52.034322,-0.765858,2.524084
52.034320,-0.765856,2.522771
52.034317,-0.765853,2.521176
52.034315,-0.765850,2.520007
52.034312,-0.765847,2.519170
52.034310,-0.765844,2.517927
52.034307,-0.765842,2.516776
52.034305,-0.765839,2.516066
52.034303,-0.765836,2.515286
52.034300,-0.765833,2.514482
52.034298,-0.765830,2.513602
52.034295,-0.765827,2.512936
52.034293,-0.765825,2.512549
52.034290,-0.765822,2.511779
52.034288,-0.765819,2.511078
52.034285,-0.765816,2.510553
52.034283,-0.765813,2.509880
52.034281,-0.765810,2.509258
52.034278,-0.765808,2.508555
52.034276,-0.765805,2.507596
52.034273,-0.765802,2.506490
52.034271,-0.765799,2.505829
52.034268,-0.765796,2.504458
52.034266,-0.765793,2.502627
52.034263,-0.765790,2.500325
52.034261,-0.765788,2.498268
52.034258,-0.765785,2.495669
52.034256,-0.765782,2.494012
52.034254,-0.765779,2.492983
52.034251,-0.765776,2.491255
52.034249,-0.765773,2.490323
52.034247,-0.765771,2.489062
52.034244,-0.765768,2.487170
52.034242,-0.765765,2.485583
52.034239,-0.765762,2.484452
52.034237,-0.765759,2.482818
52.034235,-0.765756,2.481531
52.034232,-0.765753,2.480541
52.034230,-0.765750,2.479591
52.034227,-0.765747,2.480124
52.034225,-0.765744,2.481136
52.034223,-0.765741,2.482670
52.034220,-0.765738,2.483820
52.034218,-0.765736,2.484607
52.034215,-0.765733,2.486049
52.034213,-0.765730,2.488920
52.034211,-0.765727,2.495186
52.034208,-0.765724,2.502069
52.034206,-0.765721,2.507698
52.034203,-0.765718,2.510575
52.034201,-0.765715,2.510236
52.034198,-0.765712,2.507574
52.034196,-0.765710,2.505982
52.034194,-0.765707,2.504232
52.034191,-0.765704,2.503100
52.034189,-0.765701,2.500418
52.034186,-0.765698,2.497489
52.034184,-0.765695,2.495145
52.034181,-0.765693,2.493057
52.034179,-0.765690,2.491865
52.034176,-0.765687,2.490868
52.034174,-0.765684,2.489644
52.034172,-0.765681,2.488425
52.034169,-0.765678,2.488394
52.034167,-0.765675,2.490071
52.034164,-0.765673,2.493303
52.034162,-0.765670,2.497045
52.034160,-0.765667,2.499649
52.034157,-0.765664,2.502239
52.034155,-0.765661,2.505105
52.034152,-0.765658,2.507412
52.034150,-0.765656,2.509840
52.034147,-0.765653,2.512323
52.034145,-0.765650,2.513999
52.034142,-0.765647,2.515840
52.034140,-0.765644,2.517554
52.034137,-0.765641,2.518261
52.034135,-0.765639,2.518193
52.034132,-0.765636,2.518461
52.034130,-0.765633,2.518200
52.034127,-0.765630,2.517179
52.034125,-0.765628,2.515585
52.034122,-0.765625,2.513910
52.034120,-0.765622,2.513209
52.034117,-0.765619,2.512075
52.034115,-0.765616,2.513098
52.034112,-0.765614,2.513532
52.034110,-0.765611,2.514234
52.034108,-0.765608,2.514852
52.034105,-0.765605,2.514460
52.034102,-0.765602,2.514133
52.034100,-0.765599,2.516347
52.034098,-0.765596,2.518652
52.034095,-0.765593,2.520202
52.034093,-0.765591,2.521803
52.034090,-0.765588,2.523455
52.034088,-0.765585,2.524797
52.034085,-0.765582,2.525565
52.034083,-0.765579,2.525057
52.034080,-0.765577,2.524150
52.034078,-0.765574,2.523758
52.034075,-0.765571,2.522989
52.034073,-0.765568,2.521555
52.034070,-0.765565,2.521228
52.034068,-0.765563,2.520801
52.034066,-0.765560,2.520058
52.034063,-0.765557,2.519423
52.034061,-0.765554,2.518948
52.034058,-0.765551,2.518741
52.034056,-0.765548,2.518366
52.034053,-0.765546,2.517930
52.034051,-0.765543,2.517719
52.034048,-0.765540,2.517525
52.034046,-0.765537,2.516895
52.034044,-0.765535,2.516404
52.034041,-0.765532,2.516243
52.034039,-0.765529,2.516330
52.034036,-0.765526,2.516293
52.034034,-0.765524,2.516175
52.034032,-0.765521,2.515766
52.034029,-0.765518,2.515415
52.034027,-0.765515,2.515075
52.034025,-0.765513,2.514694
52.034022,-0.765510,2.514207
52.034020,-0.765507,2.513895
52.034018,-0.765504,2.513454
52.034015,-0.765502,2.513053
52.034013,-0.765499,2.512212
52.034010,-0.765496,2.511503
52.034008,-0.765493,2.510890
52.034006,-0.765491,2.510480
52.034003,-0.765488,2.510299
52.034001,-0.765485,2.509936
52.033998,-0.765482,2.509532
52.033996,-0.765480,2.509387
52.033994,-0.765477,2.509323
52.033991,-0.765474,2.509137
52.033989,-0.765471,2.508775
52.033986,-0.765469,2.508787
52.033984,-0.765466,2.508554
52.033982,-0.765463,2.508265
52.033979,-0.765460,2.508073
52.033977,-0.765458,2.507684
52.033975,-0.765455,2.507579
52.033972,-0.765452,2.507619
52.033970,-0.765449,2.507819
52.033967,-0.765446,2.507588
52.033965,-0.765444,2.507326
52.033962,-0.765441,2.507126
52.033960,-0.765438,2.506908
52.033957,-0.765435,2.506529
52.033955,-0.765432,2.506507
52.033953,-0.765430,2.506519
52.033950,-0.765427,2.506511
52.033948,-0.765424,2.506374
52.033945,-0.765421,2.506069
52.033943,-0.765418,2.505812
52.033940,-0.765415,2.505475
52.033938,-0.765413,2.505312
52.033935,-0.765410,2.505106
52.033933,-0.765407,2.503635
52.033931,-0.765404,2.502660
52.033928,-0.765401,2.501990
52.033926,-0.765398,2.502309
52.033923,-0.765396,2.503807
52.033921,-0.765393,2.505100
52.033918,-0.765390,2.505870
52.033916,-0.765387,2.506443
