52.033918,-0.765407,2.522855
52.033917,-0.765406,2.523655
52.033916,-0.765405,2.524294
52.033915,-0.765404,2.524697
52.033914,-0.765403,2.525235
52.033913,-0.765402,2.525254
52.033912,-0.765401,2.525483
52.033912,-0.765400,2.525737
52.033911,-0.765399,2.525973
52.033910,-0.765398,2.526207
52.033909,-0.765397,2.526503
52.033908,-0.765396,2.527041
52.033907,-0.765395,2.527402
52.033906,-0.765394,2.527892
52.033905,-0.765393,2.528163
52.033904,-0.765392,2.528512
52.033903,-0.765391,2.528820
52.033902,-0.765390,2.529178
52.033902,-0.765388,2.529511
52.033901,-0.765387,2.529748
52.033900,-0.765386,2.530231
52.033899,-0.765385,2.530706
52.033898,-0.765384,2.531090
52.033897,-0.765383,2.531540
52.033896,-0.765382,2.532172
52.033895,-0.765381,2.532540
52.033894,-0.765380,2.532839
52.033893,-0.765379,2.533077
52.033892,-0.765378,2.533382
52.033892,-0.765377,2.533742
52.033891,-0.765376,2.534121
52.033890,-0.765375,2.534525
52.033889,-0.765374,2.535052
52.033888,-0.765373,2.535521
52.033887,-0.765372,2.535792
52.033886,-0.765371,2.536079
52.033885,-0.765370,2.536217
52.033884,-0.765369,2.536437
52.033883,-0.765368,2.536761
52.033883,-0.765367,2.536982
52.033882,-0.765366,2.537110
52.033881,-0.765365,2.537340
52.033880,-0.765364,2.537747
52.033879,-0.765363,2.538098
52.033878,-0.765362,2.538390
52.033877,-0.765361,2.538651
52.033876,-0.765360,2.538928
52.033875,-0.765359,2.539027
52.033874,-0.765358,2.539220
52.033874,-0.765357,2.539441
52.033873,-0.765356,2.539311
52.033872,-0.765355,2.539245
52.033871,-0.765354,2.539042
52.033870,-0.765353,2.538596
52.033869,-0.765352,2.538084
52.033868,-0.765351,2.537508
52.033867,-0.765350,2.537089
52.033866,-0.765349,2.536884
52.033866,-0.765348,2.536510
52.033865,-0.765347,2.536038
52.033864,-0.765346,2.535420
52.033863,-0.765345,2.534996
52.033862,-0.765344,2.534425
52.033861,-0.765343,2.533981
52.033860,-0.765342,2.533655
52.033859,-0.765341,2.533381
52.033858,-0.765340,2.533122
52.033858,-0.765339,2.532816
52.033857,-0.765338,2.532374
52.033856,-0.765337,2.532016
52.033855,-0.765336,2.531820
52.033854,-0.765335,2.531903
52.033853,-0.765334,2.532141
52.033852,-0.765333,2.532151
52.033851,-0.765332,2.532069
52.033851,-0.765331,2.532000
52.033850,-0.765330,2.531733
52.033849,-0.765329,2.531456
52.033848,-0.765328,2.531159
52.033847,-0.765327,2.530897
52.033846,-0.765326,2.530685
52.033845,-0.765325,2.530420
52.033845,-0.765324,2.530251
52.033844,-0.765323,2.530080
52.033843,-0.765322,2.530024
52.033842,-0.765321,2.529788
52.033841,-0.765320,2.529531
52.033840,-0.765319,2.529183
52.033839,-0.765318,2.529015
52.033839,-0.765317,2.528551
52.033838,-0.765316,2.528298
52.033837,-0.765315,2.528064
52.033836,-0.765314,2.527736
52.033835,-0.765313,2.527285
52.033834,-0.765312,2.526912
52.033833,-0.765311,2.526682
52.033833,-0.765310,2.526437
52.033832,-0.765309,2.526271
52.033831,-0.765308,2.526111
52.033830,-0.765307,2.525840
52.033829,-0.765306,2.525603
52.033828,-0.765305,2.525422
52.033827,-0.765304,2.525177
52.033827,-0.765303,2.524955
52.033826,-0.765302,2.524608
52.033825,-0.765301,2.524392
52.033824,-0.765301,2.524158
52.033823,-0.765300,2.523922
52.033822,-0.765299,2.523886
52.033822,-0.765298,2.523743
52.033821,-0.765297,2.523641
52.033820,-0.765296,2.523613
52.033819,-0.765295,2.523440
52.033818,-0.765294,2.523408
52.033817,-0.765293,2.523318
52.033817,-0.765292,2.523017
52.033816,-0.765291,2.522691
52.033815,-0.765290,2.522384
52.033814,-0.765289,2.522102
52.033813,-0.765288,2.521736
52.033812,-0.765287,2.521430
52.033812,-0.765286,2.521242
52.033811,-0.765285,2.521087
52.033810,-0.765284,2.520893
52.033809,-0.765283,2.520722
52.033808,-0.765282,2.520538
52.033807,-0.765281,2.520139
52.033807,-0.765280,2.519876
52.033806,-0.765279,2.519553
52.033805,-0.765278,2.519288
52.033804,-0.765277,2.519052
52.033803,-0.765276,2.518666
52.033802,-0.765275,2.518378
52.033802,-0.765274,2.518069
52.033801,-0.765273,2.517968
52.033800,-0.765272,2.517985
52.033799,-0.765271,2.518216
52.033798,-0.765270,2.518511
52.033798,-0.765269,2.518724
52.033797,-0.765268,2.518807
52.033796,-0.765267,2.518907
52.033795,-0.765266,2.518869
52.033794,-0.765266,2.518930
52.033794,-0.765265,2.519050
52.033793,-0.765264,2.519239
52.033792,-0.765263,2.519205
52.033791,-0.765262,2.519149
52.033790,-0.765261,2.519070
52.033790,-0.765260,2.519092
52.033789,-0.765259,2.518880
52.033788,-0.765258,2.518803
52.033787,-0.765257,2.518858
52.033787,-0.765256,2.518701
52.033786,-0.765255,2.518738
52.033785,-0.765255,2.518853
52.033784,-0.765254,2.519207
52.033784,-0.765253,2.519390
52.033783,-0.765252,2.519457
52.033782,-0.765251,2.519578
52.033781,-0.765250,2.519809
52.033781,-0.765249,2.520126
52.033780,-0.765248,2.520566
52.033779,-0.765248,2.521022
52.033778,-0.765246,2.521625
52.033777,-0.765245,2.522391
52.033776,-0.765244,2.523385
52.033775,-0.765243,2.524359
52.033774,-0.765242,2.525637
52.033773,-0.765241,2.527644
52.033772,-0.765240,2.530413
52.033771,-0.765239,2.533546
52.033771,-0.765238,2.537518
52.033770,-0.765236,2.542017
52.033769,-0.765235,2.547362
