52.034053,-0.765540,-0.611839
52.034053,-0.765540,-0.611446
52.034054,-0.765541,-0.611043
52.034054,-0.765542,-0.610614
52.034055,-0.765542,-0.610158
52.034055,-0.765543,-0.609665
52.034056,-0.765544,-0.609119
52.034057,-0.765544,-0.608541
52.034057,-0.765545,-0.607909
52.034058,-0.765546,-0.607224
52.034058,-0.765546,-0.606529
52.034059,-0.765547,-0.605905
52.034059,-0.765548,-0.605284
52.034060,-0.765548,-0.604796
52.034061,-0.765549,-0.604389
52.034061,-0.765550,-0.603966
52.034062,-0.765550,-0.603505
52.034062,-0.765551,-0.603155
52.034063,-0.765552,-0.602829
52.034063,-0.765552,-0.602509
52.034064,-0.765553,-0.602166
52.034065,-0.765553,-0.601757
52.034065,-0.765554,-0.601310
52.034066,-0.765555,-0.600871
52.034066,-0.765555,-0.600465
52.034067,-0.765556,-0.600204
52.034067,-0.765557,-0.599984
52.034068,-0.765557,-0.599892
52.034069,-0.765558,-0.599914
52.034069,-0.765559,-0.599908
52.034070,-0.765559,-0.599996
52.034070,-0.765560,-0.600075
52.034071,-0.765561,-0.600076
52.034071,-0.765561,-0.599979
52.034072,-0.765562,-0.599786
52.034073,-0.765562,-0.599429
52.034073,-0.765563,-0.599066
52.034074,-0.765564,-0.598817
52.034074,-0.765564,-0.598592
52.034075,-0.765565,-0.598356
52.034075,-0.765566,-0.598178
52.034076,-0.765566,-0.598118
52.034077,-0.765567,-0.598050
52.034077,-0.765568,-0.597995
52.034078,-0.765568,-0.597867
52.034078,-0.765569,-0.597884
52.034079,-0.765570,-0.597972
52.034080,-0.765570,-0.598085
52.034080,-0.765571,-0.598160
52.034081,-0.765572,-0.598167
52.034081,-0.765572,-0.598176
52.034082,-0.765573,-0.598063
52.034082,-0.765573,-0.597908
52.034083,-0.765574,-0.597818
52.034084,-0.765575,-0.597789
52.034084,-0.765575,-0.597829
52.034085,-0.765576,-0.597899
52.034085,-0.765577,-0.598045
52.034086,-0.765577,-0.598137
52.034086,-0.765578,-0.598147
52.034087,-0.765579,-0.598110
52.034088,-0.765579,-0.598037
52.034088,-0.765580,-0.597967
52.034089,-0.765581,-0.597904
52.034089,-0.765581,-0.597821
52.034090,-0.765582,-0.597728
52.034091,-0.765583,-0.597565
52.034091,-0.765583,-0.597464
52.034092,-0.765584,-0.597419
52.034092,-0.765585,-0.597382
52.034093,-0.765585,-0.597386
52.034093,-0.765586,-0.597403
52.034094,-0.765587,-0.597368
52.034095,-0.765587,-0.597415
52.034095,-0.765588,-0.597505
52.034096,-0.765588,-0.597453
52.034096,-0.765589,-0.597302
52.034097,-0.765590,-0.597244
52.034097,-0.765590,-0.597201
52.034098,-0.765591,-0.597138
52.034099,-0.765592,-0.597028
52.034099,-0.765592,-0.597103
52.034100,-0.765593,-0.597112
52.034100,-0.765594,-0.597119
52.034101,-0.765594,-0.597157
52.034102,-0.765595,-0.597230
52.034102,-0.765596,-0.597251
52.034103,-0.765596,-0.597267
52.034103,-0.765597,-0.597345
52.034104,-0.765598,-0.597548
52.034104,-0.765598,-0.597762
52.034105,-0.765599,-0.597998
52.034106,-0.765599,-0.598438
52.034106,-0.765600,-0.598864
52.034107,-0.765601,-0.599400
52.034107,-0.765601,-0.599896
52.034108,-0.765602,-0.600430
52.034108,-0.765602,-0.600971
52.034109,-0.765603,-0.601625
52.034109,-0.765604,-0.602426
52.034110,-0.765604,-0.603152
52.034111,-0.765605,-0.603749
52.034111,-0.765605,-0.604353
52.034112,-0.765606,-0.604758
52.034112,-0.765607,-0.604924
52.034113,-0.765607,-0.605034
52.034113,-0.765608,-0.605125
52.034114,-0.765609,-0.604892
52.034115,-0.765609,-0.604742
52.034115,-0.765610,-0.604490
52.034116,-0.765611,-0.604096
52.034116,-0.765611,-0.603502
52.034117,-0.765612,-0.602884
